user,item,authors,genres,rating
4428,2302,[149],"[1370, 1387, 1527, 1377]",3
1467,1637,[948],"[1360, 1464, 1409, 1398]",5
67,135,[92],[1369],4
458,891,[368],[1398],3
4216,2482,[1279],[1363],3
1520,2475,[814],"[1360, 1584, 1445, 1377, 1402]",5
892,2043,[1118],"[1473, 1409, 1457, 1568, 1540]",3
2038,2390,[407],"[1560, 1385]",4
2679,81,[50],[1398],4
1898,2317,[194],"[1399, 1568, 1540, 1527]",3
1153,1347,[97],"[1451, 1588, 1401, 1387]",5
3252,1637,[948],"[1360, 1464, 1409, 1398]",4
4978,739,[142],"[1360, 1393, 1539, 1530]",3
4679,2141,[353],[1369],4
1807,1597,[496],"[1360, 1457, 1380]",4
1418,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",5
3407,439,[283],"[1363, 1457, 1380, 1379]",4
2419,1697,[981],"[1378, 1424, 1409, 1374, 1360]",3
244,811,[165],[1366],4
2521,2461,[1271],"[1653, 1398]",3
4033,2306,[1219],[1439],3
2931,353,[258],"[1409, 1457, 1380]",2
828,656,[451],[1363],3
3721,620,[427],"[1528, 1360, 1457]",3
3732,1330,[296],"[1454, 1587]",5
3839,2002,[240],"[1401, 1387, 1383]",4
2765,2508,[496],"[1379, 1380, 1377, 1360]",3
3376,1801,[515],"[1457, 1360, 1528, 1377]",5
57,1444,[505],[1366],0
3186,722,[407],[1363],3
3921,195,[64],"[1401, 1383]",4
710,943,[372],[1411],3
4275,2632,[715],"[1661, 1445]",4
532,142,[97],"[1401, 1387, 1441, 1383, 1360]",3
1278,1159,[712],[1360],4
4792,2210,[78],[1363],3
5131,589,[411],[1364],4
3723,1182,[235],"[1479, 1401, 1376]",5
5199,1183,[296],[1383],5
2389,1055,[669],[1561],5
5233,1505,[874],"[1402, 1380, 1398, 1480]",4
3740,2025,[1109],"[1438, 1388, 1411, 1371, 1379]",2
1544,77,[50],[1398],4
596,2425,[144],"[1457, 1378, 1363, 1540, 1379]",4
2142,1238,[752],"[1372, 1417, 1418]",3
3291,910,[589],"[1540, 1380, 1379]",2
4461,1297,[672],[1562],3
4894,2309,[9],"[1375, 1376]",3
5300,380,[282],[1366],3
1035,2445,[339],[1363],5
3744,2302,[149],"[1370, 1387, 1527, 1377]",5
4768,1070,[678],[1472],4
4618,2063,[543],"[1398, 1439, 1457, 1370]",4
806,797,[528],"[1517, 1531, 1360, 1457]",2
3324,1912,[1045],[1363],4
1877,1530,[330],"[1443, 1401, 1380, 1387, 1371]",5
5347,1369,[477],[1366],4
2494,1279,[774],"[1530, 1540, 1360, 1568, 1377]",5
3433,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",3
3753,1751,[77],"[1398, 1363, 1440]",2
1212,1700,[294],"[1380, 1457, 1377, 1413, 1568]",5
3134,62,[50],[1398],5
4806,81,[50],[1398],4
687,1637,[948],"[1360, 1464, 1409, 1398]",4
628,1437,[505],[1366],4
1275,62,[50],[1398],5
2294,493,[93],[1369],4
1615,1376,[386],[1366],3
4413,2531,[139],[1616],5
2975,2662,[1351],[1383],3
3883,988,[635],[1426],5
3750,1163,[714],"[1380, 1399, 1540, 1378]",5
5297,62,[50],[1398],5
4268,2508,[496],"[1379, 1380, 1377, 1360]",4
5456,1960,[651],"[1398, 1457, 1363, 1503, 1374]",4
506,1902,[542],"[1448, 1473]",3
2265,1421,[840],"[1399, 1533, 1360, 1398]",4
571,1597,[496],"[1360, 1457, 1380]",4
791,1086,[408],"[1401, 1383]",4
802,1761,[778],[1512],4
4872,959,[617],[1363],4
1772,1400,[645],"[1380, 1595, 1568, 1377]",5
4874,1773,"[373, 374]",[1363],4
5516,709,[285],[1363],3
1274,987,[634],"[1481, 1377, 1464, 1360]",5
4946,150,[102],"[1437, 1374]",5
2,1189,[161],[1465],3
3098,2390,[407],"[1560, 1385]",3
804,1821,[1031],[1482],4
767,1808,[519],[1387],4
5534,1677,[972],"[1438, 1411]",5
3780,1297,[672],[1562],4
3486,263,[57],[1363],3
1024,899,[581],[1454],4
4265,535,[377],"[1373, 1449, 1517]",4
3691,1921,[1070],"[1360, 1457, 1517, 1449]",4
4735,1633,[421],"[1574, 1411]",3
2817,57,[50],[1398],4
4260,1338,[156],[1454],3
4727,2040,"[543, 50]","[1390, 1398, 1370]",3
291,192,[1],[1432],3
1416,1590,[25],"[1360, 1464, 1380]",5
4276,1141,[543],[1398],5
3157,2168,[716],"[1479, 1401, 1376]",3
1958,899,[581],[1454],4
5100,2401,[306],"[1367, 1369]",5
4981,919,[25],[1361],4
1914,1297,[672],[1562],5
4749,1775,[595],[1531],1
1669,1775,[595],[1531],2
987,2052,[321],[1366],4
992,1701,[288],[1398],4
5435,2632,[715],"[1661, 1445]",4
2503,1691,[543],"[1369, 1487, 1370]",3
723,1483,[816],[1360],5
3132,623,[429],"[1377, 1409, 1360]",3
755,485,[29],"[1473, 1379, 1509, 1457]",4
4438,1368,[815],[1369],4
4221,932,[389],"[1360, 1551]",4
309,1311,[74],"[1413, 1517, 1556, 1568]",5
5446,1145,[485],[1369],3
2120,956,[615],[1363],3
2884,1757,[543],[1369],4
2975,252,[176],[1467],5
2662,255,[179],[1399],4
1552,947,[610],"[1449, 1470, 1457, 1377]",3
2663,2171,[235],"[1479, 1401, 1376]",5
4356,2535,[139],"[1457, 1401, 1441, 1443, 1387]",3
3199,1225,[745],[1574],3
3994,1417,[837],"[1598, 1599, 1376]",4
4188,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",4
3844,1316,[793],"[1360, 1413, 1556, 1380]",3
736,813,[165],[1366],5
5067,550,[128],"[1360, 1519]",2
2711,2297,[824],"[1592, 1403]",5
627,1306,[788],"[1583, 1584]",5
2849,747,[492],"[1381, 1379, 1409, 1377]",4
3029,1846,[503],[1451],4
3260,381,[64],"[1370, 1457, 1473, 1401, 1398, 1402]",4
4911,1159,[712],[1360],4
4034,1926,[1073],[1425],4
3826,2269,[170],"[1366, 1482]",4
4780,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",4
3282,132,[90],[1381],4
2258,2142,[971],[1369],4
5289,458,[327],"[1426, 1376]",5
4351,815,[535],[1363],4
5472,118,[75],"[1401, 1370]",4
4855,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",3
3203,1934,[20],[1408],4
471,513,[365],"[1457, 1391, 1418, 1380]",5
4905,1208,[738],"[1361, 1401, 1571, 1385]",5
3628,1888,[767],"[1450, 1457, 1399, 1398, 1380, 1540]",4
4006,2116,[411],[1363],5
1298,1764,[1006],[1466],3
4719,2001,[912],[1374],4
3544,1914,[898],[1392],4
1519,2475,[814],"[1360, 1584, 1445, 1377, 1402]",5
331,444,[264],[1360],2
132,426,[291],[1499],3
2171,1495,[180],"[1468, 1382]",5
1858,180,[126],"[1369, 1456]",5
2723,2233,[126],[1363],5
4999,725,[149],[1363],4
4429,2035,[1115],[1383],4
2336,2485,[476],[1366],3
1484,1581,[916],[1366],3
3371,1016,[651],[1366],5
1333,1394,[352],"[1465, 1589]",4
1545,537,[370],[1366],5
4294,2259,[414],"[1439, 1378, 1424]",4
139,538,[370],[1366],5
2328,1039,[664],[1383],5
4890,658,[453],"[1457, 1377, 1527]",3
5529,1628,[944],"[1464, 1419, 1540, 1401]",4
3456,293,[1],[1432],4
4360,995,[637],"[1360, 1392]",2
5557,1366,[321],[1366],4
3059,1463,[861],[1604],5
2202,2397,"[817, 818]","[1360, 1454]",4
2633,1575,[165],[1398],5
251,2040,"[543, 50]","[1390, 1398, 1370]",4
17,809,[105],[1363],4
1237,2563,[211],"[1363, 1377, 1437, 1364, 1398]",3
2541,2384,[293],[1360],4
4558,52,[49],[1419],4
3651,1483,[816],[1360],3
5076,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",3
194,598,[413],[1363],5
2273,580,[160],[1401],3
3231,283,[200],[1399],4
1054,2574,[1315],"[1439, 1464, 1370]",3
3734,100,[63],"[1398, 1360, 1363]",2
2241,2040,"[543, 50]","[1390, 1398, 1370]",4
1262,932,[389],"[1360, 1551]",4
5093,1766,[158],[1374],5
399,1159,[712],[1360],4
2836,1055,[669],[1561],5
3028,597,[413],[1363],3
2441,1203,[25],[1361],5
1447,1907,[197],[1390],5
4564,2414,[816],"[1363, 1374, 1494]",4
4467,2052,[321],[1366],5
753,2577,[310],"[1360, 1432]",4
2923,608,[328],[1360],4
1666,2523,[1028],[1366],2
1097,348,[255],"[1388, 1418, 1371, 1485, 1414]",4
5300,2488,[57],[1363],4
4655,2325,[1226],[1472],5
3411,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",3
3816,2078,[1128],[1394],4
1340,1696,[980],[1403],3
455,1203,[25],[1361],5
5413,1742,[64],[1370],5
529,20,[18],"[1389, 1361, 1380, 1390, 1391]",4
3328,1959,[1087],"[1540, 1457, 1380, 1409]",4
708,701,[473],"[1374, 1369, 1360]",4
3570,0,[0],"[1360, 1361, 1362]",5
2286,597,[413],[1363],5
385,46,[43],"[1403, 1413, 1412, 1378]",4
4822,2108,[543],[1369],4
1489,136,[75],"[1401, 1370, 1440]",5
999,66,[50],[1398],3
4663,1298,[672],[1562],1
5563,187,[130],"[1398, 1391, 1377, 1418, 1374]",3
2215,2350,[952],[1369],4
1389,334,[245],[1378],4
4059,2262,[1200],"[1370, 1457, 1441, 1457, 1363]",3
1205,753,[497],"[1473, 1521, 1409, 1377]",4
3505,1419,[838],[1473],3
1139,452,[93],"[1369, 1457, 1377, 1378, 1374]",3
1696,113,[76],[1363],3
1950,250,[175],[1369],3
4611,2476,[1274],[1562],4
726,341,[248],"[1363, 1398, 1370, 1484]",3
2565,46,[43],"[1403, 1413, 1412, 1378]",5
2774,2122,"[1007, 411]","[1482, 1541]",3
1525,18,[15],"[1383, 1384, 1385]",4
2288,1600,[926],[1387],4
870,1942,[876],[1360],1
2762,1159,[712],[1360],4
870,2404,[817],"[1650, 1454]",1
1163,2471,[1273],"[1363, 1370, 1376]",5
3583,1297,[672],[1562],5
5452,591,[413],[1363],4
2254,1297,[672],[1562],3
4349,1328,[800],"[1468, 1472]",5
4122,2232,[77],"[1487, 1398]",3
254,239,[167],[1369],4
10,493,[93],[1369],5
3972,932,[389],"[1360, 1551]",4
3784,18,[15],"[1383, 1384, 1385]",3
5445,2536,[139],[1616],5
2563,913,[592],"[1361, 1472, 1376]",4
172,430,[310],[1410],2
2390,501,[356],[1366],1
385,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",3
1934,63,[50],[1398],5
2101,1279,[774],"[1530, 1540, 1360, 1568, 1377]",5
5474,1316,[793],"[1360, 1413, 1556, 1380]",4
5216,1677,[972],"[1438, 1411]",2
2176,82,[50],"[1369, 1398]",4
310,2308,[1214],"[1378, 1473, 1379, 1425, 1424]",4
2971,2485,[476],[1366],5
564,430,[310],[1410],4
3468,67,[50],[1398],4
3609,2632,[715],"[1661, 1445]",4
4835,1953,[849],[1465],5
615,1,[0],"[1360, 1361, 1362]",3
5196,1403,[829],"[1540, 1597, 1568, 1380]",0
999,1774,[1007],[1363],5
975,2632,[715],"[1661, 1445]",4
3751,1958,[1086],[1374],5
2321,2311,[612],[1472],5
2252,648,[126],"[1369, 1456]",3
2230,697,[471],"[1464, 1399, 1360]",5
2962,1328,[800],"[1468, 1472]",5
2617,2669,[404],[1398],2
3317,1863,[1052],[1464],5
1876,2595,[64],"[1438, 1425, 1475, 1388, 1446]",3
2180,2274,[285],"[1363, 1398, 1575]",2
31,976,[626],[1388],4
702,1021,[554],"[1439, 1363, 1401, 1443]",4
1581,346,[253],"[1366, 1374]",5
1689,1597,[496],"[1360, 1457, 1380]",4
109,1863,[1052],[1464],5
1952,469,[334],"[1503, 1395, 1504, 1454]",5
5325,2103,[484],[1398],2
5403,814,[534],"[1374, 1540, 1464, 1419]",3
5379,958,[616],[1363],3
1809,1562,[651],[1366],3
2425,578,[235],"[1479, 1401, 1376]",5
2118,426,[291],[1499],4
2978,609,[418],"[1360, 1464, 1457]",4
2998,580,[160],[1401],2
4168,2632,[715],"[1661, 1445]",4
4231,1437,[505],[1366],2
2677,2640,[1343],"[1381, 1361]",3
1622,2093,[1136],"[1438, 1418, 1414, 1377, 1380, 1415, 1371]",2
3318,1864,[1053],[1363],4
4211,984,[632],"[1473, 1377, 1399]",5
2329,2276,[387],"[1394, 1492, 1645, 1567, 1370]",4
3387,543,[379],[1418],5
2849,1472,[865],[1606],5
782,306,[225],[1363],5
4954,568,[394],[1360],4
2867,276,[194],[1473],2
562,1696,[980],[1403],4
174,436,[246],[1362],5
165,1086,[408],"[1401, 1383]",4
5477,2664,[1352],"[1415, 1414, 1418, 1371, 1377]",4
386,810,[105],[1363],4
83,1013,[177],[1401],4
1582,2632,[715],"[1661, 1445]",3
308,919,[25],[1361],4
611,67,[50],[1398],3
3866,1922,[1071],[1401],3
1857,154,[75],"[1433, 1401, 1370]",3
2695,434,[316],"[1500, 1385]",4
5199,1259,[296],[1383],5
973,154,[75],"[1433, 1401, 1370]",3
5138,2632,[715],"[1661, 1445]",3
3036,1476,[715],"[1473, 1568, 1379]",3
4919,2049,[1120],"[1401, 1383]",4
1951,1696,[980],[1403],5
2654,1987,[1100],[1369],4
4832,1691,[543],"[1369, 1487, 1370]",5
2778,2093,[1136],"[1438, 1418, 1414, 1377, 1380, 1415, 1371]",5
1944,118,[75],"[1401, 1370]",5
1051,2475,[814],"[1360, 1584, 1445, 1377, 1402]",5
2742,1580,[915],"[1377, 1388, 1438, 1402, 1371]",2
5300,256,[57],[1363],5
3578,1857,[21],"[1568, 1377]",4
4614,176,[123],"[1394, 1432]",4
934,266,"[182, 183]",[1370],5
4612,941,[543],[1398],5
1635,2171,[235],"[1479, 1401, 1376]",4
457,2447,[339],[1363],5
1769,63,[50],[1398],5
3289,1233,[520],"[1363, 1473, 1575]",4
435,2052,[321],[1366],4
381,849,[310],"[1453, 1432]",4
5063,1017,[576],[1366],4
4626,2198,[1104],"[1401, 1387, 1383]",5
107,1230,[285],[1363],5
5200,35,[32],[1376],5
3187,1203,[25],[1361],2
4901,253,[177],[1363],2
5017,2436,[1266],"[1366, 1454]",3
3717,2278,[1053],"[1393, 1392]",3
5208,2380,[1246],[1383],3
1612,608,[328],[1360],5
5309,1943,[65],"[1398, 1374, 1360, 1539, 1553]",5
1186,2075,[1126],"[1540, 1568, 1379, 1380]",1
786,987,[634],"[1481, 1377, 1464, 1360]",3
2171,1952,[1085],"[1475, 1438]",4
5104,2429,[144],"[1405, 1394, 1363, 1492, 1393, 1400]",4
1180,2021,[1108],"[1438, 1521, 1480]",3
435,593,[415],"[1379, 1360, 1377]",5
4524,608,[328],[1360],5
5545,1254,[759],"[1360, 1401, 1443, 1370]",5
5376,1159,[712],[1360],4
4161,688,[467],"[1418, 1414, 1438, 1417, 1372]",1
3610,932,[389],"[1360, 1551]",3
4248,2103,[484],[1398],4
4580,2011,[912],"[1363, 1374]",2
2179,1848,[1045],[1363],4
1988,1646,[955],"[1472, 1403]",5
4611,1163,[714],"[1380, 1399, 1540, 1378]",4
5111,2448,[339],[1363],2
4354,2668,[1355],"[1398, 1457, 1363, 1539, 1379]",3
3050,22,[20],"[1360, 1380, 1391]",4
2401,46,[43],"[1403, 1413, 1412, 1378]",5
3037,21,[19],"[1392, 1385]",4
3470,849,[310],"[1453, 1432]",5
2798,1830,[1034],[1447],3
1007,2040,"[543, 50]","[1390, 1398, 1370]",5
1533,1507,[876],[1360],5
854,1909,[93],"[1369, 1398]",4
3099,701,[473],"[1374, 1369, 1360]",4
2806,1982,[1097],"[1366, 1402]",3
4215,2314,[1221],"[1377, 1374, 1360, 1409]",5
3845,1230,[285],[1363],4
1166,1363,[533],"[1370, 1421, 1494]",4
5324,2536,[139],[1616],3
1056,2156,[184],"[1372, 1438, 1495, 1371, 1377, 1469, 1418]",5
4530,2651,[1347],"[1662, 1512]",4
3247,813,[165],[1366],4
1805,2390,[407],"[1560, 1385]",5
2528,2466,[1272],[1438],3
1961,2037,[1116],[1383],4
3325,991,[129],"[1360, 1377, 1379]",4
3722,919,[25],[1361],5
3420,254,[178],"[1415, 1371]",4
3891,1518,[134],"[1473, 1458, 1428, 1457, 1377]",3
3907,2181,[1167],"[1374, 1472, 1398, 1494]",2
5073,1208,[738],"[1361, 1401, 1571, 1385]",5
273,238,[163],"[1466, 1375]",5
1948,1863,[1052],[1464],4
4586,588,[410],"[1378, 1425, 1424, 1388, 1379, 1438]",3
417,757,[500],"[1518, 1540, 1464, 1380]",2
3529,2632,[715],"[1661, 1445]",3
837,2536,[139],[1616],3
4588,967,[331],[1366],4
1236,2380,[1246],[1383],3
393,1328,[800],"[1468, 1472]",5
4607,1972,[1092],"[1517, 1438, 1418, 1377, 1428, 1391]",3
502,2070,[995],"[1366, 1369]",4
4245,1868,[126],[1623],5
3083,1020,[64],[1370],3
4570,182,[126],"[1369, 1456]",5
3150,1228,[747],[1427],3
1897,2632,[715],"[1661, 1445]",3
1647,2501,[932],"[1457, 1377, 1481, 1360, 1380]",4
141,220,[155],[1410],4
195,2127,[1149],[1369],4
2612,352,[232],"[1487, 1370]",4
358,2620,[1336],[1383],3
5086,1711,[533],[1494],4
826,2177,[107],"[1441, 1361, 1370]",5
5280,1880,[767],"[1403, 1399]",4
2106,744,[396],"[1377, 1457, 1464, 1409]",4
2070,591,[413],[1363],3
5272,427,[259],"[1401, 1383]",3
4185,1313,[792],"[1374, 1360, 1556]",5
4764,1114,[174],[1385],4
4559,2575,[96],[1403],2
4136,1926,[1073],[1425],5
344,2669,[404],[1398],5
1297,2669,[404],[1398],4
2571,2383,[1249],[1438],5
4983,2377,[420],"[1377, 1379, 1378, 1568]",2
4539,316,[64],"[1441, 1402, 1370]",3
4346,857,[191],[1363],5
3705,1039,[664],[1383],4
1922,1141,[543],[1398],5
5048,2108,[543],[1369],4
5357,230,[161],[1465],3
5052,601,[177],[1363],3
4528,636,[282],[1366],4
1076,924,[129],"[1377, 1457, 1360, 1379]",3
652,882,[571],"[1479, 1396, 1494, 1385]",1
3979,1533,[885],[1473],5
2347,553,[321],[1366],3
341,53,[50],"[1398, 1374, 1378]",5
3487,190,[133],[1394],2
91,617,[424],[1366],4
648,648,[126],"[1369, 1456]",5
4760,1278,[773],"[1372, 1417, 1428, 1438, 1416]",5
1988,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",4
402,2482,[1279],[1363],4
3517,2526,[120],[1363],3
93,796,[82],"[1437, 1363]",2
1205,623,[429],"[1377, 1409, 1360]",4
4470,1744,[5],[1401],4
1484,1322,[797],"[1464, 1398, 1556, 1419, 1434, 1363]",4
4952,1923,[1072],"[1438, 1372, 1388, 1371, 1411]",4
5216,1696,[980],[1403],5
1207,1378,[477],[1589],4
3787,928,"[598, 599]",[1369],4
5511,506,[359],[1366],5
1065,813,[165],[1366],3
2467,1065,[674],[1452],5
5043,1607,[738],[1385],4
1990,2421,[144],"[1363, 1492, 1398]",4
154,1808,[519],[1387],5
3466,2340,[1233],[1451],3
127,2303,[1217],"[1438, 1414, 1378, 1428, 1417, 1449]",4
5327,818,[537],"[1439, 1457]",4
366,1197,[520],[1363],3
1744,914,[593],[1451],3
3192,1707,[859],"[1378, 1438, 1475]",3
5354,1141,[543],[1398],4
2627,281,[199],[1363],3
5476,1979,[1096],[1376],3
2069,2327,[1227],"[1473, 1398, 1399, 1370, 1363]",4
717,2256,[170],"[1366, 1482]",5
3137,1296,[296],[1451],4
3964,1203,[25],[1361],5
778,1362,[104],[1366],5
1210,1049,[544],[1383],4
242,192,[1],[1432],4
5154,1387,[352],[1398],4
3796,2183,[714],[1405],4
3729,72,[50],"[1378, 1398, 1422]",1
3264,497,[353],[1369],5
885,1437,[505],[1366],2
2124,1283,[635],[1426],3
1296,1887,[838],"[1399, 1385]",1
3550,919,[25],[1361],4
4705,142,[97],"[1401, 1387, 1441, 1383, 1360]",4
1674,2461,[1271],"[1653, 1398]",4
421,1288,[667],"[1457, 1521, 1540, 1379]",4
5235,2269,[170],"[1366, 1482]",4
2483,1620,"[936, 937, 938]","[1371, 1449, 1470, 1438]",3
5021,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",4
3335,1279,[774],"[1530, 1540, 1360, 1568, 1377]",4
381,306,[225],[1363],4
98,1935,[1078],[1472],2
3646,666,[449],[1363],3
4603,621,[179],[1399],3
148,1559,[102],[1363],3
5561,2502,[1286],"[1401, 1443, 1441, 1409, 1387]",3
4056,1902,[542],"[1448, 1473]",3
823,2445,[339],[1363],4
4880,1738,[200],[1399],5
3688,1263,[765],"[1360, 1464, 1409]",3
545,623,[429],"[1377, 1409, 1360]",4
663,2632,[715],"[1661, 1445]",4
1243,2325,[1226],[1472],2
1642,1640,[949],"[1540, 1418, 1417, 1464, 1402]",3
3164,2573,[96],"[1403, 1567]",3
4576,1910,[803],"[1457, 1464, 1398, 1540, 1539, 1374]",4
2887,2404,[817],"[1650, 1454]",3
730,1202,[278],[1369],3
128,1353,[250],"[1374, 1413, 1369, 1464]",4
1401,23,[21],[1393],4
4025,1863,[1052],[1464],3
1888,374,[277],"[1377, 1457, 1363, 1437, 1370]",4
534,1231,[748],[1432],5
2253,2031,[0],[1410],3
2975,1674,[759],[1451],3
503,975,[625],[1482],4
3042,1921,[1070],"[1360, 1457, 1517, 1449]",5
278,2446,[339],[1363],4
5253,570,[396],[1433],4
4373,738,[487],"[1360, 1460, 1409, 1539]",3
2684,2233,[126],[1363],5
4361,243,[89],[1374],4
2202,1268,[768],[1547],5
1613,2352,[1239],[1392],4
3893,2458,[607],"[1517, 1402, 1480]",4
4221,2632,[715],"[1661, 1445]",4
4891,2537,[139],[1616],3
2236,2231,[836],[1366],5
2489,2097,[411],"[1363, 1364]",4
4833,2097,[411],"[1363, 1364]",3
3741,670,[163],"[1377, 1360, 1374, 1369]",5
2370,458,[327],"[1426, 1376]",4
4897,1299,[781],"[1540, 1530, 1581, 1509]",5
5050,1981,[496],[1460],4
5242,1589,"[621, 921]",[1387],4
2521,514,[366],"[1414, 1371, 1418, 1379, 1428]",3
3303,2324,[682],[1383],3
1835,2330,[1229],[1393],5
923,2466,[1272],[1438],4
2902,231,[162],"[1377, 1402, 1457, 1360, 1380]",5
1569,2345,[29],[1473],4
4161,2231,[836],[1366],1
3109,131,[89],[1374],3
1285,2318,[57],[1398],4
1791,10,[7],[1374],4
2344,2501,[932],"[1457, 1377, 1481, 1360, 1380]",4
2988,37,[34],"[1394, 1382, 1361, 1407, 1398, 1408]",3
393,2585,"[1321, 1322]","[1418, 1438, 1428, 1414, 1371]",5
1284,1283,[635],[1426],2
2785,220,[155],[1410],5
4615,1941,[551],"[1372, 1438, 1418, 1463, 1417, 1371]",2
4519,1865,[505],"[1401, 1374, 1398, 1539, 1443]",4
1434,131,[89],[1374],3
1015,142,[97],"[1401, 1387, 1441, 1383, 1360]",3
4348,1845,[1043],"[1574, 1438, 1411, 1391, 1425, 1388]",4
132,441,[319],"[1398, 1457, 1363]",4
3850,1348,[809],[1366],5
3970,1290,[778],[1375],5
4578,2047,[767],[1399],5
4292,1293,[296],[1383],4
1356,2461,[1271],"[1653, 1398]",4
1069,1866,[505],"[1374, 1360, 1401, 1398, 1369, 1539]",4
2408,1433,[250],[1413],4
4029,2167,[235],"[1479, 1401, 1376]",5
1687,2632,[715],"[1661, 1445]",5
4086,1334,[283],"[1363, 1540, 1379]",4
5100,2247,[1194],[1366],5
3691,919,[25],[1361],3
2039,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",5
4735,879,[569],[1385],5
427,46,[43],"[1403, 1413, 1412, 1378]",4
65,2632,[715],"[1661, 1445]",4
1270,1333,[296],[1383],5
4393,354,[149],[1363],5
4369,833,"[466, 546]","[1363, 1398]",5
1646,1667,[912],"[1374, 1362]",4
4387,146,[99],"[1443, 1441, 1387]",4
2101,2524,[1294],"[1438, 1388, 1371, 1411, 1414, 1377]",5
1905,2561,[1307],"[1371, 1414, 1438, 1418, 1428, 1379]",4
156,2075,[1126],"[1540, 1568, 1379, 1380]",2
2971,2471,[1273],"[1363, 1370, 1376]",5
3182,921,[595],[1531],4
2319,1640,[949],"[1540, 1418, 1417, 1464, 1402]",3
2085,716,[352],"[1465, 1426]",5
4868,1347,[97],"[1451, 1588, 1401, 1387]",4
3804,1236,[528],"[1360, 1517, 1521, 1531]",4
3773,2153,[988],[1398],3
3447,1079,[682],"[1540, 1380, 1409, 1450]",4
3217,67,[50],[1398],1
1771,2660,[519],"[1664, 1384]",5
2832,849,[310],"[1453, 1432]",4
543,293,[1],[1432],4
4232,1597,[496],"[1360, 1457, 1380]",5
3026,1279,[774],"[1530, 1540, 1360, 1568, 1377]",5
2820,427,[259],"[1401, 1383]",4
2546,348,[255],"[1388, 1418, 1371, 1485, 1414]",2
2893,1347,[97],"[1451, 1588, 1401, 1387]",5
4068,900,[582],"[1457, 1464, 1540, 1402]",3
1609,2488,[57],[1363],5
1404,2446,[339],[1363],3
317,234,[165],[1398],4
352,596,[177],[1363],4
4445,910,[589],"[1540, 1380, 1379]",1
2318,1212,[126],"[1394, 1427, 1572]",3
333,70,[50],[1398],5
4258,915,[328],[1368],4
3873,357,[261],"[1377, 1457, 1380, 1360]",5
2160,1156,[711],[1398],4
2648,2632,[715],"[1661, 1445]",3
1993,59,[50],[1398],3
5495,21,[19],"[1392, 1385]",4
959,158,[107],"[1370, 1376]",5
3056,1403,[829],"[1540, 1597, 1568, 1380]",5
1796,112,[75],"[1433, 1398, 1370]",4
1631,695,[470],[1366],4
1562,434,[316],"[1500, 1385]",3
838,2141,[353],[1369],5
3005,2107,[107],"[1398, 1376]",5
3905,584,[408],[1383],3
4666,1937,[65],[1366],4
3681,2447,[339],[1363],4
2096,68,[50],[1398],3
5045,66,[50],[1398],3
2085,2086,[730],"[1438, 1417, 1372, 1473, 1425]",4
5290,1575,[165],[1398],5
2221,395,[259],[1494],2
1649,70,[50],[1398],5
4349,2539,[139],[1387],3
4847,1662,[965],[1360],5
4802,2040,"[543, 50]","[1390, 1398, 1370]",5
2063,53,[50],"[1398, 1374, 1378]",5
4448,2595,[64],"[1438, 1425, 1475, 1388, 1446]",4
1893,2109,[321],[1366],3
2989,533,[370],[1366],4
3660,710,[177],[1363],3
1319,247,[163],"[1466, 1375]",4
3020,2144,[1158],[1398],5
3088,1962,[533],[1366],4
4461,621,[179],[1399],5
3700,1439,[849],[1465],3
5317,830,[543],"[1439, 1398, 1363]",4
3727,2256,[170],"[1366, 1482]",4
3067,705,[317],[1451],5
5258,4,[2],[1366],5
717,1768,[849],[1398],4
536,2471,[1273],"[1363, 1370, 1376]",2
5367,962,[191],[1363],5
2235,589,[411],[1364],4
1313,1860,[1050],[1369],4
1501,879,[569],[1385],4
3612,618,[425],"[1480, 1377]",5
1930,112,[75],"[1433, 1398, 1370]",5
4140,1664,[77],[1398],5
807,2508,[496],"[1379, 1380, 1377, 1360]",3
2911,69,[50],[1422],1
3335,929,[600],"[1377, 1457, 1360, 1409]",4
2914,1095,[28],[1564],3
3101,68,[50],[1398],4
3149,2306,[1219],[1439],5
4187,2025,[1109],"[1438, 1388, 1411, 1371, 1379]",5
5133,886,[575],"[1402, 1457, 1418, 1380]",4
3380,2632,[715],"[1661, 1445]",4
246,1935,[1078],[1472],3
789,2345,[29],[1473],3
663,1843,[1041],[1605],4
3840,2135,[1000],[1369],4
1905,2341,[1234],"[1414, 1438, 1371, 1428, 1646]",3
2696,2083,[1131],"[1439, 1398, 1457, 1369]",5
2439,70,[50],[1398],5
2275,2396,[612],[1472],5
2599,1283,[635],[1426],0
1671,1863,[1052],[1464],5
5155,1418,[74],"[1413, 1556, 1517, 1380]",5
2158,1886,[65],[1366],5
